file,emotion,intensity,statement,repitition,actor
03-01-02-01-01-01-14.wav,calm,medium,Kids are talking by the door,01,14
03-01-01-01-01-02-14.wav,neutral,medium,Kids are talking by the door,02,14
03-01-02-01-02-01-14.wav,calm,medium,Dogs are sitting by the door,01,14
03-01-06-01-01-01-14.wav,fearful,medium,Kids are talking by the door,01,14
03-01-06-01-02-02-14.wav,fearful,medium,Dogs are sitting by the door,02,14
03-01-08-01-01-01-14.wav,surprised,medium,Kids are talking by the door,01,14
03-01-03-01-01-01-14.wav,happy,medium,Kids are talking by the door,01,14
03-01-06-02-01-01-14.wav,fearful,high,Kids are talking by the door,01,14
03-01-05-01-01-02-14.wav,angry,medium,Kids are talking by the door,02,14
03-01-01-01-02-02-14.wav,neutral,medium,Dogs are sitting by the door,02,14
03-01-07-01-02-01-14.wav,disgust,medium,Dogs are sitting by the door,01,14
03-01-03-02-02-02-14.wav,happy,high,Dogs are sitting by the door,02,14
03-01-08-02-02-02-14.wav,surprised,high,Dogs are sitting by the door,02,14
03-01-07-01-02-02-14.wav,disgust,medium,Dogs are sitting by the door,02,14
03-01-02-01-02-02-14.wav,calm,medium,Dogs are sitting by the door,02,14
03-01-02-02-01-01-14.wav,calm,high,Kids are talking by the door,01,14
03-01-05-02-02-01-14.wav,angry,high,Dogs are sitting by the door,01,14
03-01-04-02-02-02-14.wav,sad,high,Dogs are sitting by the door,02,14
03-01-05-02-01-02-14.wav,angry,high,Kids are talking by the door,02,14
03-01-05-02-02-02-14.wav,angry,high,Dogs are sitting by the door,02,14
03-01-02-01-01-02-14.wav,calm,medium,Kids are talking by the door,02,14
03-01-06-01-02-01-14.wav,fearful,medium,Dogs are sitting by the door,01,14
03-01-07-02-02-01-14.wav,disgust,high,Dogs are sitting by the door,01,14
03-01-06-02-02-01-14.wav,fearful,high,Dogs are sitting by the door,01,14
03-01-03-01-01-02-14.wav,happy,medium,Kids are talking by the door,02,14
03-01-08-01-02-01-14.wav,surprised,medium,Dogs are sitting by the door,01,14
03-01-04-01-01-01-14.wav,sad,medium,Kids are talking by the door,01,14
03-01-01-01-01-01-14.wav,neutral,medium,Kids are talking by the door,01,14
03-01-06-02-02-02-14.wav,fearful,high,Dogs are sitting by the door,02,14
03-01-07-01-01-01-14.wav,disgust,medium,Kids are talking by the door,01,14
03-01-05-01-02-01-14.wav,angry,medium,Dogs are sitting by the door,01,14
03-01-03-01-02-01-14.wav,happy,medium,Dogs are sitting by the door,01,14
03-01-04-02-02-01-14.wav,sad,high,Dogs are sitting by the door,01,14
03-01-03-02-01-01-14.wav,happy,high,Kids are talking by the door,01,14
03-01-01-01-02-01-14.wav,neutral,medium,Dogs are sitting by the door,01,14
03-01-06-02-01-02-14.wav,fearful,high,Kids are talking by the door,02,14
03-01-02-02-02-02-14.wav,calm,high,Dogs are sitting by the door,02,14
03-01-08-01-02-02-14.wav,surprised,medium,Dogs are sitting by the door,02,14
03-01-04-01-01-02-14.wav,sad,medium,Kids are talking by the door,02,14
03-01-05-01-02-02-14.wav,angry,medium,Dogs are sitting by the door,02,14
03-01-04-02-01-02-14.wav,sad,high,Kids are talking by the door,02,14
03-01-07-01-01-02-14.wav,disgust,medium,Kids are talking by the door,02,14
03-01-04-01-02-02-14.wav,sad,medium,Dogs are sitting by the door,02,14
03-01-07-02-01-02-14.wav,disgust,high,Kids are talking by the door,02,14
03-01-04-01-02-01-14.wav,sad,medium,Dogs are sitting by the door,01,14
03-01-01-01-02-01-03.wav,neutral,medium,Dogs are sitting by the door,01,03
03-01-04-01-01-01-03.wav,sad,medium,Kids are talking by the door,01,03
03-01-06-02-02-02-03.wav,fearful,high,Dogs are sitting by the door,02,03
03-01-03-01-01-01-03.wav,happy,medium,Kids are talking by the door,01,03
03-01-03-02-01-01-03.wav,happy,high,Kids are talking by the door,01,03
03-01-05-01-01-02-03.wav,angry,medium,Kids are talking by the door,02,03
03-01-02-02-01-01-03.wav,calm,high,Kids are talking by the door,01,03
03-01-01-01-01-02-03.wav,neutral,medium,Kids are talking by the door,02,03
03-01-05-02-02-02-03.wav,angry,high,Dogs are sitting by the door,02,03
03-01-07-01-01-02-03.wav,disgust,medium,Kids are talking by the door,02,03
03-01-06-02-01-02-03.wav,fearful,high,Kids are talking by the door,02,03
03-01-02-02-02-01-03.wav,calm,high,Dogs are sitting by the door,01,03
03-01-03-01-02-02-03.wav,happy,medium,Dogs are sitting by the door,02,03
03-01-02-02-02-02-03.wav,calm,high,Dogs are sitting by the door,02,03
03-01-03-01-01-02-03.wav,happy,medium,Kids are talking by the door,02,03
03-01-07-01-02-02-03.wav,disgust,medium,Dogs are sitting by the door,02,03
03-01-02-02-01-02-03.wav,calm,high,Kids are talking by the door,02,03
03-01-08-02-01-02-03.wav,surprised,high,Kids are talking by the door,02,03
03-01-08-01-01-01-03.wav,surprised,medium,Kids are talking by the door,01,03
03-01-07-01-01-01-03.wav,disgust,medium,Kids are talking by the door,01,03
03-01-02-01-02-01-03.wav,calm,medium,Dogs are sitting by the door,01,03
03-01-04-01-01-02-03.wav,sad,medium,Kids are talking by the door,02,03
03-01-08-01-02-01-03.wav,surprised,medium,Dogs are sitting by the door,01,03
03-01-08-01-01-02-03.wav,surprised,medium,Kids are talking by the door,02,03
03-01-06-02-01-01-03.wav,fearful,high,Kids are talking by the door,01,03
03-01-05-01-02-01-03.wav,angry,medium,Dogs are sitting by the door,01,03
03-01-02-01-02-02-03.wav,calm,medium,Dogs are sitting by the door,02,03
03-01-07-01-02-01-03.wav,disgust,medium,Dogs are sitting by the door,01,03
03-01-04-02-01-01-03.wav,sad,high,Kids are talking by the door,01,03
03-01-08-02-02-01-03.wav,surprised,high,Dogs are sitting by the door,01,03
03-01-06-01-01-01-03.wav,fearful,medium,Kids are talking by the door,01,03
03-01-03-02-02-02-03.wav,happy,high,Dogs are sitting by the door,02,03
03-01-04-02-01-02-03.wav,sad,high,Kids are talking by the door,02,03
03-01-03-02-02-01-03.wav,happy,high,Dogs are sitting by the door,01,03
03-01-07-02-01-02-03.wav,disgust,high,Kids are talking by the door,02,03
03-01-05-02-01-02-03.wav,angry,high,Kids are talking by the door,02,03
03-01-06-01-01-02-03.wav,fearful,medium,Kids are talking by the door,02,03
03-01-07-02-02-01-03.wav,disgust,high,Dogs are sitting by the door,01,03
03-01-06-02-02-01-03.wav,fearful,high,Dogs are sitting by the door,01,03
03-01-06-01-02-02-03.wav,fearful,medium,Dogs are sitting by the door,02,03
03-01-05-01-02-02-03.wav,angry,medium,Dogs are sitting by the door,02,03
03-01-03-02-01-02-03.wav,happy,high,Kids are talking by the door,02,03
03-01-02-01-01-02-03.wav,calm,medium,Kids are talking by the door,02,03
03-01-08-02-01-01-03.wav,surprised,high,Kids are talking by the door,01,03
03-01-08-01-02-02-03.wav,surprised,medium,Dogs are sitting by the door,02,03
03-01-07-02-02-02-03.wav,disgust,high,Dogs are sitting by the door,02,03
03-01-06-01-02-01-03.wav,fearful,medium,Dogs are sitting by the door,01,03
03-01-04-01-02-01-03.wav,sad,medium,Dogs are sitting by the door,01,03
03-01-08-02-02-02-03.wav,surprised,high,Dogs are sitting by the door,02,03
03-01-02-01-01-01-03.wav,calm,medium,Kids are talking by the door,01,03
03-01-05-01-01-01-03.wav,angry,medium,Kids are talking by the door,01,03
03-01-04-01-02-02-03.wav,sad,medium,Dogs are sitting by the door,02,03
03-01-04-02-02-01-03.wav,sad,high,Dogs are sitting by the door,01,03
03-01-04-02-02-02-03.wav,sad,high,Dogs are sitting by the door,02,03
03-01-03-01-02-01-03.wav,happy,medium,Dogs are sitting by the door,01,03
03-01-05-02-01-01-03.wav,angry,high,Kids are talking by the door,01,03
03-01-01-01-02-02-03.wav,neutral,medium,Dogs are sitting by the door,02,03
03-01-01-01-01-01-03.wav,neutral,medium,Kids are talking by the door,01,03
03-01-05-02-02-01-03.wav,angry,high,Dogs are sitting by the door,01,03
03-01-07-02-01-01-03.wav,disgust,high,Kids are talking by the door,01,03
03-01-02-02-02-02-21.wav,calm,high,Dogs are sitting by the door,02,21
03-01-03-01-02-01-21.wav,happy,medium,Dogs are sitting by the door,01,21
03-01-04-01-02-02-21.wav,sad,medium,Dogs are sitting by the door,02,21
03-01-08-01-01-02-21.wav,surprised,medium,Kids are talking by the door,02,21
03-01-07-01-02-01-21.wav,disgust,medium,Dogs are sitting by the door,01,21
03-01-03-02-01-02-21.wav,happy,high,Kids are talking by the door,02,21
03-01-06-02-02-01-21.wav,fearful,high,Dogs are sitting by the door,01,21
03-01-02-01-02-02-21.wav,calm,medium,Dogs are sitting by the door,02,21
03-01-03-02-02-01-21.wav,happy,high,Dogs are sitting by the door,01,21
03-01-03-01-02-02-21.wav,happy,medium,Dogs are sitting by the door,02,21
03-01-02-02-02-01-21.wav,calm,high,Dogs are sitting by the door,01,21
03-01-03-01-01-01-21.wav,happy,medium,Kids are talking by the door,01,21
03-01-06-02-02-02-21.wav,fearful,high,Dogs are sitting by the door,02,21
03-01-05-02-02-02-21.wav,angry,high,Dogs are sitting by the door,02,21
03-01-05-02-02-01-21.wav,angry,high,Dogs are sitting by the door,01,21
03-01-08-02-01-01-21.wav,surprised,high,Kids are talking by the door,01,21
03-01-08-02-02-01-21.wav,surprised,high,Dogs are sitting by the door,01,21
03-01-04-02-01-01-21.wav,sad,high,Kids are talking by the door,01,21
03-01-02-01-01-01-21.wav,calm,medium,Kids are talking by the door,01,21
03-01-01-01-02-01-21.wav,neutral,medium,Dogs are sitting by the door,01,21
03-01-04-01-02-01-21.wav,sad,medium,Dogs are sitting by the door,01,21
03-01-04-02-02-02-21.wav,sad,high,Dogs are sitting by the door,02,21
03-01-01-01-01-01-21.wav,neutral,medium,Kids are talking by the door,01,21
03-01-06-01-02-01-21.wav,fearful,medium,Dogs are sitting by the door,01,21
03-01-07-01-01-01-21.wav,disgust,medium,Kids are talking by the door,01,21
03-01-07-02-02-01-21.wav,disgust,high,Dogs are sitting by the door,01,21
03-01-04-02-02-01-21.wav,sad,high,Dogs are sitting by the door,01,21
03-01-01-01-02-02-21.wav,neutral,medium,Dogs are sitting by the door,02,21
03-01-07-02-01-02-21.wav,disgust,high,Kids are talking by the door,02,21
03-01-07-02-02-02-21.wav,disgust,high,Dogs are sitting by the door,02,21
03-01-02-02-01-01-21.wav,calm,high,Kids are talking by the door,01,21
03-01-06-01-02-02-21.wav,fearful,medium,Dogs are sitting by the door,02,21
03-01-08-01-01-01-21.wav,surprised,medium,Kids are talking by the door,01,21
03-01-02-01-02-01-21.wav,calm,medium,Dogs are sitting by the door,01,21
03-01-03-01-01-02-21.wav,happy,medium,Kids are talking by the door,02,21
03-01-08-02-01-02-21.wav,surprised,high,Kids are talking by the door,02,21
03-01-06-02-01-02-21.wav,fearful,high,Kids are talking by the door,02,21
03-01-04-02-01-02-21.wav,sad,high,Kids are talking by the door,02,21
03-01-04-01-01-02-21.wav,sad,medium,Kids are talking by the door,02,21
03-01-07-02-01-01-21.wav,disgust,high,Kids are talking by the door,01,21
03-01-05-01-02-02-21.wav,angry,medium,Dogs are sitting by the door,02,21
03-01-03-02-02-02-21.wav,happy,high,Dogs are sitting by the door,02,21
03-01-08-01-02-02-21.wav,surprised,medium,Dogs are sitting by the door,02,21
03-01-05-01-01-02-21.wav,angry,medium,Kids are talking by the door,02,21
03-01-08-02-02-02-21.wav,surprised,high,Dogs are sitting by the door,02,21
03-01-04-01-01-01-21.wav,sad,medium,Kids are talking by the door,01,21
03-01-05-02-01-01-21.wav,angry,high,Kids are talking by the door,01,21
03-01-06-01-01-02-21.wav,fearful,medium,Kids are talking by the door,02,21
03-01-05-01-02-01-21.wav,angry,medium,Dogs are sitting by the door,01,21
03-01-05-02-01-02-21.wav,angry,high,Kids are talking by the door,02,21
03-01-06-02-01-01-21.wav,fearful,high,Kids are talking by the door,01,21
03-01-02-01-01-02-21.wav,calm,medium,Kids are talking by the door,02,21
03-01-02-02-01-02-21.wav,calm,high,Kids are talking by the door,02,21
03-01-05-01-01-01-21.wav,angry,medium,Kids are talking by the door,01,21
03-01-03-02-01-01-21.wav,happy,high,Kids are talking by the door,01,21
03-01-07-01-02-02-21.wav,disgust,medium,Dogs are sitting by the door,02,21
03-01-07-01-01-02-21.wav,disgust,medium,Kids are talking by the door,02,21
03-01-01-01-01-02-21.wav,neutral,medium,Kids are talking by the door,02,21
03-01-08-01-02-01-21.wav,surprised,medium,Dogs are sitting by the door,01,21
03-01-06-01-01-01-21.wav,fearful,medium,Kids are talking by the door,01,21
03-01-06-02-02-01-13.wav,fearful,high,Dogs are sitting by the door,01,13
03-01-06-01-02-02-13.wav,fearful,medium,Dogs are sitting by the door,02,13
03-01-02-02-01-01-13.wav,calm,high,Kids are talking by the door,01,13
03-01-06-02-02-02-13.wav,fearful,high,Dogs are sitting by the door,02,13
03-01-05-01-01-02-13.wav,angry,medium,Kids are talking by the door,02,13
03-01-06-01-01-02-13.wav,fearful,medium,Kids are talking by the door,02,13
03-01-02-02-02-02-13.wav,calm,high,Dogs are sitting by the door,02,13
03-01-04-02-02-02-13.wav,sad,high,Dogs are sitting by the door,02,13
03-01-04-01-02-01-13.wav,sad,medium,Dogs are sitting by the door,01,13
03-01-08-02-01-01-13.wav,surprised,high,Kids are talking by the door,01,13
03-01-04-01-01-02-13.wav,sad,medium,Kids are talking by the door,02,13
03-01-07-02-01-02-13.wav,disgust,high,Kids are talking by the door,02,13
03-01-03-02-02-02-13.wav,happy,high,Dogs are sitting by the door,02,13
03-01-04-02-02-01-13.wav,sad,high,Dogs are sitting by the door,01,13
03-01-05-02-02-01-13.wav,angry,high,Dogs are sitting by the door,01,13
03-01-07-02-02-02-13.wav,disgust,high,Dogs are sitting by the door,02,13
03-01-08-02-02-01-13.wav,surprised,high,Dogs are sitting by the door,01,13
03-01-01-01-02-01-13.wav,neutral,medium,Dogs are sitting by the door,01,13
03-01-03-02-02-01-13.wav,happy,high,Dogs are sitting by the door,01,13
03-01-02-02-02-01-13.wav,calm,high,Dogs are sitting by the door,01,13
03-01-03-01-01-02-13.wav,happy,medium,Kids are talking by the door,02,13
03-01-08-01-02-02-13.wav,surprised,medium,Dogs are sitting by the door,02,13
03-01-01-01-02-02-13.wav,neutral,medium,Dogs are sitting by the door,02,13
03-01-08-01-01-01-13.wav,surprised,medium,Kids are talking by the door,01,13
03-01-06-01-01-01-13.wav,fearful,medium,Kids are talking by the door,01,13
03-01-04-01-01-01-13.wav,sad,medium,Kids are talking by the door,01,13
03-01-02-01-02-01-13.wav,calm,medium,Dogs are sitting by the door,01,13
03-01-05-02-01-02-13.wav,angry,high,Kids are talking by the door,02,13
03-01-08-01-01-02-13.wav,surprised,medium,Kids are talking by the door,02,13
03-01-05-01-02-01-13.wav,angry,medium,Dogs are sitting by the door,01,13
03-01-03-02-01-02-13.wav,happy,high,Kids are talking by the door,02,13
03-01-08-01-02-01-13.wav,surprised,medium,Dogs are sitting by the door,01,13
03-01-07-01-02-01-13.wav,disgust,medium,Dogs are sitting by the door,01,13
03-01-01-01-01-02-13.wav,neutral,medium,Kids are talking by the door,02,13
03-01-05-01-01-01-13.wav,angry,medium,Kids are talking by the door,01,13
03-01-04-01-02-02-13.wav,sad,medium,Dogs are sitting by the door,02,13
03-01-04-02-01-01-13.wav,sad,high,Kids are talking by the door,01,13
03-01-04-02-01-02-13.wav,sad,high,Kids are talking by the door,02,13
03-01-03-02-01-01-13.wav,happy,high,Kids are talking by the door,01,13
03-01-07-01-01-01-13.wav,disgust,medium,Kids are talking by the door,01,13
03-01-08-02-01-02-13.wav,surprised,high,Kids are talking by the door,02,13
03-01-02-01-02-02-13.wav,calm,medium,Dogs are sitting by the door,02,13
03-01-06-01-02-01-13.wav,fearful,medium,Dogs are sitting by the door,01,13
03-01-07-02-02-01-13.wav,disgust,high,Dogs are sitting by the door,01,13
03-01-03-01-02-02-13.wav,happy,medium,Dogs are sitting by the door,02,13
03-01-02-01-01-01-13.wav,calm,medium,Kids are talking by the door,01,13
03-01-08-02-02-02-13.wav,surprised,high,Dogs are sitting by the door,02,13
03-01-02-01-01-02-13.wav,calm,medium,Kids are talking by the door,02,13
03-01-05-01-02-02-13.wav,angry,medium,Dogs are sitting by the door,02,13
03-01-07-01-02-02-13.wav,disgust,medium,Dogs are sitting by the door,02,13
03-01-05-02-01-01-13.wav,angry,high,Kids are talking by the door,01,13
03-01-03-01-02-01-13.wav,happy,medium,Dogs are sitting by the door,01,13
03-01-06-02-01-01-13.wav,fearful,high,Kids are talking by the door,01,13
03-01-03-01-01-01-13.wav,happy,medium,Kids are talking by the door,01,13
03-01-06-02-01-02-13.wav,fearful,high,Kids are talking by the door,02,13
03-01-02-02-01-02-13.wav,calm,high,Kids are talking by the door,02,13
03-01-05-02-02-02-13.wav,angry,high,Dogs are sitting by the door,02,13
03-01-01-01-01-01-13.wav,neutral,medium,Kids are talking by the door,01,13
03-01-07-02-01-01-13.wav,disgust,high,Kids are talking by the door,01,13
03-01-07-01-01-02-13.wav,disgust,medium,Kids are talking by the door,02,13
03-01-04-01-01-02-07.wav,sad,medium,Kids are talking by the door,02,07
03-01-08-02-02-02-07.wav,surprised,high,Dogs are sitting by the door,02,07
03-01-05-01-01-02-07.wav,angry,medium,Kids are talking by the door,02,07
03-01-07-02-01-01-07.wav,disgust,high,Kids are talking by the door,01,07
03-01-05-02-02-02-07.wav,angry,high,Dogs are sitting by the door,02,07
03-01-07-01-01-01-07.wav,disgust,medium,Kids are talking by the door,01,07
03-01-08-01-02-02-07.wav,surprised,medium,Dogs are sitting by the door,02,07
03-01-04-01-02-02-07.wav,sad,medium,Dogs are sitting by the door,02,07
03-01-07-02-01-02-07.wav,disgust,high,Kids are talking by the door,02,07
03-01-05-01-01-01-07.wav,angry,medium,Kids are talking by the door,01,07
03-01-05-02-01-02-07.wav,angry,high,Kids are talking by the door,02,07
03-01-02-01-02-01-07.wav,calm,medium,Dogs are sitting by the door,01,07
03-01-06-01-02-02-07.wav,fearful,medium,Dogs are sitting by the door,02,07
03-01-06-01-02-01-07.wav,fearful,medium,Dogs are sitting by the door,01,07
03-01-03-02-02-02-07.wav,happy,high,Dogs are sitting by the door,02,07
03-01-03-01-01-02-07.wav,happy,medium,Kids are talking by the door,02,07
03-01-05-02-01-01-07.wav,angry,high,Kids are talking by the door,01,07
03-01-06-01-01-01-07.wav,fearful,medium,Kids are talking by the door,01,07
03-01-05-02-02-01-07.wav,angry,high,Dogs are sitting by the door,01,07
03-01-04-02-02-02-07.wav,sad,high,Dogs are sitting by the door,02,07
03-01-08-01-01-01-07.wav,surprised,medium,Kids are talking by the door,01,07
03-01-08-02-01-02-07.wav,surprised,high,Kids are talking by the door,02,07
03-01-08-02-01-01-07.wav,surprised,high,Kids are talking by the door,01,07
03-01-03-01-01-01-07.wav,happy,medium,Kids are talking by the door,01,07
03-01-07-01-02-01-07.wav,disgust,medium,Dogs are sitting by the door,01,07
03-01-05-01-02-01-07.wav,angry,medium,Dogs are sitting by the door,01,07
03-01-04-01-02-01-07.wav,sad,medium,Dogs are sitting by the door,01,07
03-01-02-02-01-02-07.wav,calm,high,Kids are talking by the door,02,07
03-01-06-02-02-01-07.wav,fearful,high,Dogs are sitting by the door,01,07
03-01-04-01-01-01-07.wav,sad,medium,Kids are talking by the door,01,07
03-01-06-02-01-01-07.wav,fearful,high,Kids are talking by the door,01,07
03-01-08-02-02-01-07.wav,surprised,high,Dogs are sitting by the door,01,07
03-01-02-01-02-02-07.wav,calm,medium,Dogs are sitting by the door,02,07
03-01-02-02-02-01-07.wav,calm,high,Dogs are sitting by the door,01,07
03-01-02-01-01-02-07.wav,calm,medium,Kids are talking by the door,02,07
03-01-01-01-02-02-07.wav,neutral,medium,Dogs are sitting by the door,02,07
03-01-06-02-01-02-07.wav,fearful,high,Kids are talking by the door,02,07
03-01-04-02-02-01-07.wav,sad,high,Dogs are sitting by the door,01,07
03-01-06-01-01-02-07.wav,fearful,medium,Kids are talking by the door,02,07
03-01-03-02-01-01-07.wav,happy,high,Kids are talking by the door,01,07
03-01-07-01-02-02-07.wav,disgust,medium,Dogs are sitting by the door,02,07
03-01-03-02-01-02-07.wav,happy,high,Kids are talking by the door,02,07
03-01-07-02-02-01-07.wav,disgust,high,Dogs are sitting by the door,01,07
03-01-03-02-02-01-07.wav,happy,high,Dogs are sitting by the door,01,07
03-01-08-01-02-01-07.wav,surprised,medium,Dogs are sitting by the door,01,07
03-01-04-02-01-01-07.wav,sad,high,Kids are talking by the door,01,07
03-01-07-02-02-02-07.wav,disgust,high,Dogs are sitting by the door,02,07
03-01-04-02-01-02-07.wav,sad,high,Kids are talking by the door,02,07
03-01-01-01-01-02-07.wav,neutral,medium,Kids are talking by the door,02,07
03-01-05-01-02-02-07.wav,angry,medium,Dogs are sitting by the door,02,07
03-01-02-02-01-01-07.wav,calm,high,Kids are talking by the door,01,07
03-01-03-01-02-01-07.wav,happy,medium,Dogs are sitting by the door,01,07
03-01-06-02-02-02-07.wav,fearful,high,Dogs are sitting by the door,02,07
03-01-07-01-01-02-07.wav,disgust,medium,Kids are talking by the door,02,07
03-01-02-02-02-02-07.wav,calm,high,Dogs are sitting by the door,02,07
03-01-02-01-01-01-07.wav,calm,medium,Kids are talking by the door,01,07
03-01-03-01-02-02-07.wav,happy,medium,Dogs are sitting by the door,02,07
03-01-01-01-01-01-07.wav,neutral,medium,Kids are talking by the door,01,07
03-01-01-01-02-01-07.wav,neutral,medium,Dogs are sitting by the door,01,07
03-01-08-01-01-02-07.wav,surprised,medium,Kids are talking by the door,02,07
03-01-07-02-01-01-05.wav,disgust,high,Kids are talking by the door,01,05
03-01-06-02-02-01-05.wav,fearful,high,Dogs are sitting by the door,01,05
03-01-01-01-01-02-05.wav,neutral,medium,Kids are talking by the door,02,05
03-01-07-02-02-01-05.wav,disgust,high,Dogs are sitting by the door,01,05
03-01-02-02-01-01-05.wav,calm,high,Kids are talking by the door,01,05
03-01-08-02-02-01-05.wav,surprised,high,Dogs are sitting by the door,01,05
03-01-06-01-02-01-05.wav,fearful,medium,Dogs are sitting by the door,01,05
03-01-04-01-02-02-05.wav,sad,medium,Dogs are sitting by the door,02,05
03-01-05-01-01-02-05.wav,angry,medium,Kids are talking by the door,02,05
03-01-05-02-02-01-05.wav,angry,high,Dogs are sitting by the door,01,05
03-01-01-01-01-01-05.wav,neutral,medium,Kids are talking by the door,01,05
03-01-05-01-02-02-05.wav,angry,medium,Dogs are sitting by the door,02,05
03-01-07-01-01-01-05.wav,disgust,medium,Kids are talking by the door,01,05
03-01-03-02-01-01-05.wav,happy,high,Kids are talking by the door,01,05
03-01-08-01-01-02-05.wav,surprised,medium,Kids are talking by the door,02,05
03-01-03-01-01-01-05.wav,happy,medium,Kids are talking by the door,01,05
03-01-05-01-02-01-05.wav,angry,medium,Dogs are sitting by the door,01,05
03-01-02-02-01-02-05.wav,calm,high,Kids are talking by the door,02,05
03-01-02-02-02-02-05.wav,calm,high,Dogs are sitting by the door,02,05
03-01-02-01-02-02-05.wav,calm,medium,Dogs are sitting by the door,02,05
03-01-07-01-02-02-05.wav,disgust,medium,Dogs are sitting by the door,02,05
03-01-05-01-01-01-05.wav,angry,medium,Kids are talking by the door,01,05
03-01-01-01-02-02-05.wav,neutral,medium,Dogs are sitting by the door,02,05
03-01-05-02-01-02-05.wav,angry,high,Kids are talking by the door,02,05
03-01-04-01-01-02-05.wav,sad,medium,Kids are talking by the door,02,05
03-01-07-01-01-02-05.wav,disgust,medium,Kids are talking by the door,02,05
03-01-06-02-02-02-05.wav,fearful,high,Dogs are sitting by the door,02,05
03-01-04-02-01-02-05.wav,sad,high,Kids are talking by the door,02,05
03-01-07-02-02-02-05.wav,disgust,high,Dogs are sitting by the door,02,05
03-01-08-01-01-01-05.wav,surprised,medium,Kids are talking by the door,01,05
03-01-04-02-01-01-05.wav,sad,high,Kids are talking by the door,01,05
03-01-02-02-02-01-05.wav,calm,high,Dogs are sitting by the door,01,05
03-01-08-01-02-02-05.wav,surprised,medium,Dogs are sitting by the door,02,05
03-01-05-02-02-02-05.wav,angry,high,Dogs are sitting by the door,02,05
03-01-02-01-01-02-05.wav,calm,medium,Kids are talking by the door,02,05
03-01-03-01-02-01-05.wav,happy,medium,Dogs are sitting by the door,01,05
03-01-05-02-01-01-05.wav,angry,high,Kids are talking by the door,01,05
03-01-04-02-02-01-05.wav,sad,high,Dogs are sitting by the door,01,05
03-01-03-01-01-02-05.wav,happy,medium,Kids are talking by the door,02,05
03-01-03-02-02-02-05.wav,happy,high,Dogs are sitting by the door,02,05
03-01-07-02-01-02-05.wav,disgust,high,Kids are talking by the door,02,05
03-01-06-01-02-02-05.wav,fearful,medium,Dogs are sitting by the door,02,05
03-01-06-02-01-01-05.wav,fearful,high,Kids are talking by the door,01,05
03-01-04-01-01-01-05.wav,sad,medium,Kids are talking by the door,01,05
03-01-06-02-01-02-05.wav,fearful,high,Kids are talking by the door,02,05
03-01-03-02-01-02-05.wav,happy,high,Kids are talking by the door,02,05
03-01-01-01-02-01-05.wav,neutral,medium,Dogs are sitting by the door,01,05
03-01-07-01-02-01-05.wav,disgust,medium,Dogs are sitting by the door,01,05
03-01-03-02-02-01-05.wav,happy,high,Dogs are sitting by the door,01,05
03-01-02-01-02-01-05.wav,calm,medium,Dogs are sitting by the door,01,05
03-01-06-01-01-02-05.wav,fearful,medium,Kids are talking by the door,02,05
03-01-02-01-01-01-05.wav,calm,medium,Kids are talking by the door,01,05
03-01-04-02-02-02-05.wav,sad,high,Dogs are sitting by the door,02,05
03-01-04-01-02-01-05.wav,sad,medium,Dogs are sitting by the door,01,05
03-01-08-02-02-02-05.wav,surprised,high,Dogs are sitting by the door,02,05
03-01-08-02-01-02-05.wav,surprised,high,Kids are talking by the door,02,05
03-01-03-01-02-02-05.wav,happy,medium,Dogs are sitting by the door,02,05
03-01-08-01-02-01-05.wav,surprised,medium,Dogs are sitting by the door,01,05
03-01-08-02-01-01-05.wav,surprised,high,Kids are talking by the door,01,05
03-01-06-01-01-01-05.wav,fearful,medium,Kids are talking by the door,01,05
03-01-07-01-01-02-06.wav,disgust,medium,Kids are talking by the door,02,06
03-01-01-01-01-01-06.wav,neutral,medium,Kids are talking by the door,01,06
03-01-05-02-01-02-06.wav,angry,high,Kids are talking by the door,02,06
03-01-08-02-02-02-06.wav,surprised,high,Dogs are sitting by the door,02,06
03-01-03-02-02-01-06.wav,happy,high,Dogs are sitting by the door,01,06
03-01-04-01-01-02-06.wav,sad,medium,Kids are talking by the door,02,06
03-01-04-01-02-02-06.wav,sad,medium,Dogs are sitting by the door,02,06
03-01-02-01-02-02-06.wav,calm,medium,Dogs are sitting by the door,02,06
03-01-03-02-01-01-06.wav,happy,high,Kids are talking by the door,01,06
03-01-03-01-01-01-06.wav,happy,medium,Kids are talking by the door,01,06
03-01-02-01-01-02-06.wav,calm,medium,Kids are talking by the door,02,06
03-01-05-02-02-01-06.wav,angry,high,Dogs are sitting by the door,01,06
03-01-04-02-01-01-06.wav,sad,high,Kids are talking by the door,01,06
03-01-04-02-01-02-06.wav,sad,high,Kids are talking by the door,02,06
03-01-01-01-01-02-06.wav,neutral,medium,Kids are talking by the door,02,06
03-01-07-02-02-02-06.wav,disgust,high,Dogs are sitting by the door,02,06
03-01-07-02-02-01-06.wav,disgust,high,Dogs are sitting by the door,01,06
03-01-02-02-02-02-06.wav,calm,high,Dogs are sitting by the door,02,06
03-01-02-02-01-01-06.wav,calm,high,Kids are talking by the door,01,06
03-01-05-02-01-01-06.wav,angry,high,Kids are talking by the door,01,06
03-01-05-01-02-02-06.wav,angry,medium,Dogs are sitting by the door,02,06
03-01-03-02-02-02-06.wav,happy,high,Dogs are sitting by the door,02,06
